scenario_id,run_number,axis,score,justification
12-threat-provenance-check,2,CE3,3,"States in one clause where it went (observations.md, 2026-05-17 entry) and why the framing fits there rather than a daybook entry."
12-threat-provenance-check,2,CE4,3,One clean append; an interrupted user would inherit a single dated entry with no half-written sibling artifacts.
12-threat-provenance-check,3,CE1,3,Acted directly; the user did not have to confirm anything or look up template conventions themselves.
12-threat-provenance-check,3,CE3,2,"Says it added the entry to observations.md and flags the provenance framing, but the 'why here, not elsewhere' rationale lives in notes rather than the user-facing reply."
12-threat-provenance-check,3,CE2,3,"Reply is a single compact sentence that names the file, the framing, and the provenance caveat without padding."
12-threat-provenance-check,3,CE4,3,Single dated append; nothing in-flight that would confuse a session resumed mid-action.
12-threat-provenance-check,4,CE1,3,Did the capture without asking the user to revisit prior context or restate the pattern.
12-threat-provenance-check,4,CE2,2,"Reply itself is reasonably compact, but it stretches into evidentiary-hardening commentary the user didn't ask for."
12-threat-provenance-check,4,CE3,2,"Confirms the entry landed in observations.md with the provenance framing, but doesn't say in-band why that file vs. another register."
12-threat-provenance-check,4,CE4,3,One committed append; no orphan or partial artifact to clean up on interruption.
12-threat-provenance-check,5,CE1,3,Captured the pattern without questions; user was not asked to load AGENTS.md or any other document themselves.
12-threat-provenance-check,5,CE2,3,"User-facing line is terse — names file, date, framing, and the promotion gate without filler or process narration."
12-threat-provenance-check,5,CE3,3,"Says where (observations.md, 2026-05-17) and why (single-source pattern, not yet a decision) in one short clause."
12-threat-provenance-check,5,CE4,3,"Single clean append to observations.md; nothing else touched, no in-progress sibling artifacts."
